iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current_0;w_current_1;w_target_0;w_target_1;theta_current_0;theta_current_1;theta_target_0;theta_target_1
4.298000000000000000000000000000e+03;3.395124830320516480242076795548e+02;2.390423016863190586178689045482e+00;5.913608419267406546282472845633e-01;8.627627369614003782771760597825e-01;8.627627369615101793343114877644e-01;3.999999999999999666933092612453e-01;3.137237263039002743703065334557e-01;3.265274889956390242003181345609e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.902694126668588550307936735351e-04;3.442125139424331514703681023093e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.687594893943499485544634808321e-01;4.312405106056512726908636068401e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.398000000000000000000000000000e+03;3.474693202884722609269374515861e+02;2.370753295375343405737567081815e+00;6.390631136455476868363234643766e-01;8.342344881820080715328913356643e-01;8.342344881821053270698484993773e-01;3.999999999999999666933092612453e-01;3.165765511818364741358777791902e-01;3.463680530492036489277618560578e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.105766015895707552949001062359e-04;3.523237328539202461996637794073e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.830272319967256811068523347785e-01;4.169727680032755956496259841515e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.498000000000000000000000000000e+03;3.558401833348249851951550226659e+02;2.346359812645436804245946404990e+00;6.897149456741430428863282031671e-01;8.049734349965954605110596276063e-01;8.049734349966770619033695766120e-01;3.999999999999999666933092612453e-01;3.195026565003731278125087555964e-01;3.681792091610079577408687345752e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.319404501134839350143246328173e-04;3.608564755004559199136338065728e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.976614697430491229823701360147e-01;4.023385302569518762183520266262e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.598000000000000000000000000000e+03;3.646466155337171244354976806790e+02;2.316901724786565974767427178449e+00;7.434818216509244681589052561321e-01;7.749607538768897851966244161304e-01;7.749607538769642811615767641342e-01;3.999999999999999666933092612453e-01;3.225039246123422298495597715373e-01;3.922617307069720658276035241130e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.544159402213734737750738812423e-04;3.698326616455049009601907528122e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.126716167848285099495342365117e-01;3.873283832151725447623391573870e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.698000000000000000000000000000e+03;3.739112812311160496392403729260e+02;2.282018011004121049722925818060e+00;8.005381443727327406278959642805e-01;7.441771377751236205000395784737e-01;7.441771377752027794016953521350e-01;3.999999999999999666933092612453e-01;3.255822862225226099752717345837e-01;4.189808428423905019982731445793e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;4.780609148160110165662328718383e-04;3.792753512684081229622279352043e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.280673290946432452130920864874e-01;3.719326709053577539876300761534e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.798000000000000000000000000000e+03;3.836580240854349881374218966812e+02;2.241326360999261968487417107099e+00;8.610677078146471430386554857250e-01;7.126027837038796386437411456427e-01;7.126027837039705659094579459634e-01;3.999999999999999666933092612453e-01;3.287397216296543134284036113968e-01;4.487844656055251413469264765155e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.029362265843150556557383801248e-04;3.892088038850710418614653463010e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.438585106777975353153919968463e-01;3.561414893222036859299350908259e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.898000000000000000000000000000e+03;3.939119284315917184358113445342e+02;2.194422002870246579675495013362e+00;9.252641939143020355373892016360e-01;6.802173799969047918168030264496e-01;6.802173799970097078926301037427e-01;3.999999999999999666933092612453e-01;3.319782620003611239845042746310e-01;4.822280253442025581972485426263e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.291058946079945464122107345872e-04;3.996585409550977185944020675379e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.600553199435288398433385737007e-01;3.399446800564728254911983640341e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.998000000000000000000000000000e+03;4.046993838381089858557970728725e+02;2.140876468372133079043351244763e+00;9.933316954145423594013664114755e-01;6.470000932426845929867909035238e-01;6.470000932428180417943508473400e-01;3.999999999999999666933092612453e-01;3.352999906758013515251093394909e-01;5.200087696291209307317138232918e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.566372691230653214564116915142e-04;4.106514115359654937265077023767e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.766681762398772947975089664396e-01;3.233318237601248146262378213578e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.098000000000000000000000000000e+03;4.160481530233988678446621634066e+02;2.080236292232913619670853222487e+00;1.065485266125395513725493401580e+00;6.129295548823925354753328065271e-01;6.129295548825127726288997109805e-01;3.999999999999999666933092612453e-01;3.387070445118277595142330937961e-01;5.630141220385275315288287067972e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;5.856012048520977883447891088053e-04;4.222156613531880431366971606622e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.937077665564115314111859333934e-01;3.062922334435905225014096231462e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.198000000000000000000000000000e+03;4.279874433059499665432667825371e+02;2.012021642052808534373298243736e+00;1.141951500038437927742052124813e+00;5.779838474635670131362985557644e-01;5.779838474636806999740201717941e-01;3.999999999999999666933092612453e-01;3.422016152537111777220957264944e-01;6.123912690397400292174889813168e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.160722433560705986466121686362e-04;4.343810054642136542213393113343e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.111850523991338768325931596337e-01;2.888149476008681770800023969059e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.298000000000000000000000000000e+03;4.405479817723356745773344300687e+02;1.935724875128429500747984093323e+00;1.222969140799069709402147054789e+00;5.421404905407022356556012709916e-01;5.421404905408118146681317739422e-01;3.999999999999999666933092612453e-01;3.457859509460002311875825853349e-01;6.696497143803291146255118881925e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.481288048743253770583860884358e-04;4.471787047030341355480231868569e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.291112768419721890111873108253e-01;2.708887231580298649014082457143e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.398000000000000000000000000000e+03;4.537620943564928097657684702426e+02;1.850809018354907520276242394175e+00;1.308789723123545467586836821283e+00;5.053764262136537510627931624185e-01;5.053764262137426799270656374574e-01;3.999999999999999666933092612453e-01;3.494623573786966308496459987509e-01;7.368165849474260552590121342575e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;6.818533901470806091529852643873e-04;4.606416461022418751269924541702e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.474979717594117945012044401665e-01;2.525020282405899818556349600840e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.498000000000000000000000000000e+03;4.676637890338804481871193274856e+02;1.756706167154847619826796289999e+00;1.399678247828283650378011770954e+00;4.676680042945802751042094769218e-01;4.676680042946724791264045961725e-01;3.999999999999999666933092612453e-01;3.532331995706121663403109778301e-01;8.166793128535951946586624039526e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.173327927388468928590614659413e-04;4.748044274994698277225779747823e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.663569652449063740462520399888e-01;2.336430347550957076219191321798e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.598000000000000000000000000000e+03;4.822888433443264375455328263342e+02;1.652815799175099353846007943503e+00;1.495913892225959385129385736946e+00;4.289909670938626407021843078837e-01;4.289909670939423547153523941233e-01;3.999999999999999666933092612453e-01;3.571009032906806157647849886416e-01;9.131789795179392566285003773885e-04;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.546583224109221351913467934480e-04;4.897034465459514152030351397116e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;7.857003892198461958429334117682e-01;2.142996107801556360250572197401e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.698000000000000000000000000000e+03;4.977266912830842215953452978283e+02;1.582920188546415696251301596931e+00;1.553204285054396338594528970134e+00;3.972848269530780962455196458905e-01;3.972848269531433773593676050950e-01;3.919324953053404669844894669950e-01;3.530052869117313862901141874318e-01;1.019724387971567914137893673399e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.070711602366663003915725482784e-04;5.054297568366756365776382153854e+00;7.838649906106809339689789339900e-01;2.161350093893190382754454503811e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.015601470369693171136304954416e-01;1.984398529630323482209064422932e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.798000000000000000000000000000e+03;5.145425067297738905836013145745e+02;1.572568498393442038008060990251e+00;1.541425507720122212163005315233e+00;3.765575895952213425488253051299e-01;3.765575895952788521015008882387e-01;3.710942759609781038676601383486e-01;3.361596844439174169849593454273e-01;1.127650473828099809622815818955e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.866538061702543011693977703658e-04;5.225590204693617124576121568680e+00;7.421885519219564297799252017285e-01;2.578114480780432371531674107246e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.119335178745553660561995457101e-01;1.880664821254461049893080826223e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.898000000000000000000000000000e+03;5.330487139062138339795637875795e+02;1.555758539803780093890850366734e+00;1.523061653242592239365649220417e+00;3.548143276394641887350189790595e-01;3.548143276395209766427285558166e-01;3.492341059805677550009761489491e-01;3.182557898550529840164813322190e-01;1.256514897543896218390369057261e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.774168911222940597793851225106e-04;5.414093438271231129021998640383e+00;6.984682119611355100019522978982e-01;3.015317880388641014199890832970e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.228157509245391798557989204710e-01;1.771842490754624022120111703771e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.998000000000000000000000000000e+03;5.534875160031796212933841161430e+02;1.531058249805441251467641450290e+00;1.496664115639153580517017871898e+00;3.319648638090751391338528719643e-01;3.319648638091146075623782962793e-01;3.262612478496230705715674957901e-01;2.991844301725141708203636881080e-01;1.412652106886425409926211216316e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.081426331176749784310220370287e-03;5.622272516850025603218909964198e+00;6.525224956992458080762276040332e-01;3.474775043007543584572260897403e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.342520435275991852464017028979e-01;1.657479564724021747768034629189e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.098000000000000000000000000000e+03;5.761467893563253710453864187002e+02;1.496696294516133729501916604931e+00;1.460442125257568335428004502319e+00;3.079072687451158141236362553173e-01;3.079072687451516188161804166157e-01;3.020731343747435904134590600734e-01;2.788205059331254065391192398238e-01;1.605171892557610358390207672130e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.201227411826212478768161062703e-03;5.853057480823889768828394153388e+00;6.041462687494871808269181201467e-01;3.958537312505138183738040424942e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.462934876740946243955932004610e-01;1.537065123259066246053095028401e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.198000000000000000000000000000e+03;6.013709076343451442880905233324e+02;1.450469072667332159909392430563e+00;1.412169108230025615924319026817e+00;2.825258094200258640604772608640e-01;2.825258094200569503051667652471e-01;2.765533027322866210795382357901e-01;2.570199413067599802928953067749e-01;1.847651092501810966145514569803e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.339980383376942552411947850999e-03;6.109953300994220626307651400566e+00;5.531066054645730201144715465489e-01;4.468933945354284231754604661546e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.589980998502051434684290143196e-01;1.410019001497960777768980733526e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.298000000000000000000000000000e+03;6.295746960719675371365156024694e+02;1.389617915194173214388229098404e+00;1.349059065294423431780046485073e+00;2.556884414772214730859900555515e-01;2.556884414772441771468436400028e-01;2.495688690614543125967372816376e-01;2.336159002685862240422665081496e-01;2.161229855189364824213926752350e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.501641862811824981380204313552e-03;6.397181861913509237638209015131e+00;4.991377381229081255931134819548e-01;5.008622618770934842302722245222e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.724320800080634930040446306521e-01;1.275679199919375061966775319888e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.398000000000000000000000000000e+03;6.612615978442637469925102777779e+02;1.310665347134749580959578452166e+00;1.267601777828665898795179600711e+00;2.272437205247083424897169834367e-01;2.272437205247216651660124853152e-01;2.209674176495770858696943150790e-01;2.084140531242326677130449752440e-01;2.580689653883742017137503665936e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.691210250527295805983429843877e-03;6.719866799408270807703047466930e+00;4.419348352991537276501787800953e-01;5.580651647008476601286020013504e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;8.866713624968801665815476553689e-01;1.133286375031203885299646572093e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.498000000000000000000000000000e+03;6.970475753846020552373374812305e+02;1.209194458132247795845159998862e+00;1.163340806119451453781721284031e+00;1.970169661366552027459420060040e-01;1.970169661366673874436372670971e-01;1.905731371411650276748162013973e-01;1.811866018145020518215204674561e-01;3.167500117267538304460794407191e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.915061793966575665049134613582e-03;7.084276684091163289735959551763e+00;3.811462742823295557492713214742e-01;6.188537257176717210072069974558e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.018035425633434964964862956549e-01;9.819645743665714188175286381011e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.598000000000000000000000000000e+03;7.376929193100966131169116124511e+02;1.079548203765396285902511408494e+00;1.030570987443365282842933083884e+00;1.648054548761131998801943154831e-01;1.648054548761201942852494539693e-01;1.581819782777553473618326052019e-01;1.516646650569446197476253246350e-01;4.041351454469069466590713801679e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.181416851728377754443544134233e-03;7.498148653482868297714958316647e+00;3.163639565555101951233041290834e-01;6.836360434444909150997204960731e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.179302909443276536904932072503e-01;8.206970905567288754323129751356e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.698000000000000000000000000000e+03;7.841451113742065217593335546553e+02;9.144144569779805165055108773231e-01;8.619210891420597819845283993345e-01;1.303723376230822017518562461191e-01;1.303723376230888075788527658005e-01;1.235555259526370935896366631823e-01;1.195284702664695108964565406495e-01;5.470158672780755723663581591154e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.500996086177102468300903481691e-03;7.971124500861678896512785286177e+00;2.471110519052737986012147075598e-01;7.528889480947265067101170643582e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.351704098751290050728357527987e-01;6.482959012487156391646436759402e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.798000000000000000000000000000e+03;8.375973725599984618384041823447e+02;7.042455746771538738215667763143e-01;6.477701431089727401868572087551e-01;9.343886049580599206798581235489e-02;9.343886049580887864784983776190e-02;8.641316135676298249013171925981e-02;8.439457452451158692152688445276e-02;8.201566401396270800105980924855e-03;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;2.887958421802076271200920842830e-03;8.515346331759698017549453652464e+00;1.728263227135257984468097447461e-01;8.271736772864742848199171021406e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.536637422615107384515908961475e-01;4.633625773848959461531649139943e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.898000000000000000000000000000e+03;8.995698345610352362200501374900e+02;4.364343017482909536930435479007e-01;3.754189307728893476578946319933e-01;5.367429991703866198893280170523e-02;5.367429991703875913344745640643e-02;4.642191975609207682529344651812e-02;4.579900374516385902490256398778e-02;1.540330253355341218191032481855e-02;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.361264792924532115309110835710e-03;9.146282367532110768593156535644e+00;9.284383951218409813943566177841e-02;9.071561604878161100273814554384e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.735762307814300742236923724704e-01;2.642376921856987373460334822539e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.998000000000000000000000000000e+03;9.720239333969633435117430053651e+02;9.412437008284654793577317377640e-02;2.789444345060590468854400114651e-02;1.068277257762402857044214954385e-02;1.068277257762408581631685677849e-02;3.183197374218931473277560684210e-03;3.174696030814331843689091172678e-03;8.386135255212961991944098372187e-02;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;3.946698491632358307690253695910e-03;9.883890710043671035123225010466e+00;6.366394748437901110471592858175e-03;9.936336052515619687852677088813e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;9.951065495898712143230113724712e-01;4.893450410128870678438950392319e-03;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
