iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current_0;w_current_1;w_target_0;w_target_1;theta_current_0;theta_current_1;theta_target_0;theta_target_1
4.498000000000000000000000000000e+03;3.558401833348343075158481951803e+02;2.346359812645323117408224788960e+00;nan;8.049734349966952695609734291793e-01;8.049734349968533653196800514706e-01;nan;nan;3.681792091608265707174119096834e-04;nan;1.000000000000000000000000000000e+00;nan;4.319404501132501268158281337861e-04;3.608564755004268320703886274714e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;5.976614697429997180577743165486e-01;4.023385302570023913659724712488e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.598000000000000000000000000000e+03;3.646466155336917722706857603043e+02;2.316901724786655680787816891097e+00;nan;7.749607538769991421645499940496e-01;7.749607538771025039281425961235e-01;nan;nan;3.922617307068242348613851255834e-04;nan;1.000000000000000000000000000000e+00;nan;4.544159402212198423272326852640e-04;3.698326616454717719051359381410e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.126716167847738869767226788099e-01;3.873283832152273897797556401201e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.698000000000000000000000000000e+03;3.739112812310835920470708515495e+02;2.282018011004194768531760928454e+00;nan;7.441771377752407490291375324887e-01;7.441771377753279015365706072771e-01;nan;nan;4.189808428422230469727327584195e-04;nan;1.000000000000000000000000000000e+00;nan;4.780609148158354300243988443953e-04;3.792753512683717520559412150760e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.280673290945847364596943407378e-01;3.719326709054164847856327469344e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.798000000000000000000000000000e+03;3.836580240853820669144624844193e+02;2.241326360999441824617406382458e+00;nan;7.126027837040029844217770005343e-01;7.126027837040671553126003345824e-01;nan;nan;4.487844656053653841568107374371e-04;nan;1.000000000000000000000000000000e+00;nan;5.029362265841762777776602355573e-04;3.892088038850317843753146007657e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.438585106777356958929203756270e-01;3.561414893222652477966505557561e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.898000000000000000000000000000e+03;3.939119284315141840124852024019e+02;2.194422002870666243978803322534e+00;nan;6.802173799970312462193078317796e-01;6.802173799970929746194769904832e-01;nan;nan;4.822280253440717492051381665163e-04;nan;1.000000000000000000000000000000e+00;nan;5.291058946079521541072665513639e-04;3.996585409550561962532810866833e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.600553199434651130417250897153e-01;3.399446800565357196255433791521e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
4.998000000000000000000000000000e+03;4.046993838380291776957164984196e+02;2.140876468372559848774017154938e+00;nan;6.470000932428148221475794343860e-01;6.470000932428804363283347811375e-01;nan;nan;5.200087696289625287943136910940e-04;nan;1.000000000000000000000000000000e+00;nan;5.566372691230065576986629771739e-04;4.106514115359215288947325461777e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.766681762398116806167536196881e-01;3.233318237601893740951197742106e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.098000000000000000000000000000e+03;4.160481530233047919864475261420e+02;2.080236292233498041071015904890e+00;nan;6.129295548825262063274976753746e-01;6.129295548825780537427476701851e-01;nan;nan;5.630141220383924399381370129447e-04;nan;1.000000000000000000000000000000e+00;nan;5.856012048521218576330182870038e-04;4.222156613531418578588727541501e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;6.937077665563441408735911863914e-01;3.062922334436566917936772824760e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.198000000000000000000000000000e+03;4.279874433058344038727227598429e+02;2.012021642053461345511777835782e+00;nan;5.779838474637015721668831247371e-01;5.779838474637261080957273406966e-01;nan;nan;6.123912690396275974522022345070e-04;nan;1.000000000000000000000000000000e+00;nan;6.160722433561572264001937604405e-04;4.343810054641656037688335345592e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;7.111850523990658201611836375378e-01;2.888149476009346239280262125249e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.298000000000000000000000000000e+03;4.405479817721861195423116441816e+02;1.935724875129336552959102846216e+00;nan;5.421404905408309105041553266346e-01;5.421404905408193641846992250066e-01;nan;nan;6.696497143803391977057160033837e-04;nan;1.000000000000000000000000000000e+00;nan;6.481288048746391451671033934190e-04;4.471787047029871509096210502321e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;7.291112768419067968750368891051e-01;2.708887231580929255692069546058e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.398000000000000000000000000000e+03;4.537620943563608761905925348401e+02;1.850809018355755952711660938803e+00;nan;5.053764262137735441271502168092e-01;5.053764262137707685695886539179e-01;nan;nan;7.368165849474186826842392328274e-04;nan;1.000000000000000000000000000000e+00;nan;6.818533901473862457454089280873e-04;4.606416461021970221167975978460e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;7.474979717593510653017574441037e-01;2.525020282406488236759400933806e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.498000000000000000000000000000e+03;4.676637890337148633079777937382e+02;1.756706167155964282144964272447e+00;nan;4.676680042946875781595394983015e-01;4.676680042946577686713283128483e-01;nan;nan;8.166793128537914352518822802551e-04;nan;1.000000000000000000000000000000e+00;nan;7.173327927394752964382340643112e-04;4.748044274994282609725360089215e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;7.663569652448514180065330947400e-01;2.336430347551478881040765145372e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.598000000000000000000000000000e+03;4.822888433441948450308700557798e+02;1.652815799176026834160779799276e+00;nan;4.289909670939515695664567829226e-01;4.289909670939448527171578007255e-01;nan;nan;9.131789795180872502250446487437e-04;nan;1.000000000000000000000000000000e+00;nan;7.546583224114680309851932449305e-04;4.897034465459162433376150147524e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;7.857003892198007877212262428657e-01;2.142996107801989902341688321030e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.698000000000000000000000000000e+03;4.976748964692149570510082412511e+02;1.538502998264545951201398565900e+00;nan;3.893204338152876364809173992398e-01;3.893204338152673749107179901330e-01;nan;nan;1.032076038865967345867225013478e-03;nan;1.000000000000000000000000000000e+00;nan;7.939260401161435084030348896533e-04;5.053769943462196323480384307913e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.055406872379466953759674652247e-01;1.944593127620526662457933753103e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.798000000000000000000000000000e+03;5.138615461001917310568387620151e+02;1.413096584011329426289194088895e+00;nan;3.486308845500289965713136552949e-01;3.486308845500136199824225968769e-01;nan;nan;1.182137179679193387041302720775e-03;nan;1.000000000000000000000000000000e+00;nan;8.352370052187277522925956674271e-04;5.218653539700862431516270589782e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.258906224902907711182820094109e-01;1.741093775097087292813569092687e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.898000000000000000000000000000e+03;5.308904503469977953500347211957e+02;1.275887141886474118734895455418e+00;nan;3.068961438602588742696752888151e-01;3.068961438602450519930187056161e-01;nan;nan;1.377390690348650895483140210729e-03;nan;1.000000000000000000000000000000e+00;nan;8.786975355849889089340787329263e-04;5.392109040899560667980949801859e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.467632860155988039352337182208e-01;1.532367139844006964644052004587e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.998000000000000000000000000000e+03;5.488054349495170072259497828782e+02;1.126124948748270293563678023929e+00;nan;2.640893639402498438428779081733e-01;2.640893639402420722817055320775e-01;nan;nan;1.641770715100888088089359229116e-03;nan;1.000000000000000000000000000000e+00;nan;9.244194811996993364072716659052e-04;5.574582280108095311277338623768e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.681721051218183049513754667714e-01;1.318278948781813897372927613105e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.098000000000000000000000000000e+03;5.676526060675096232444047927856e+02;9.630177882247308307483990574838e-01;nan;2.201830073453669989191894273972e-01;2.201830073453628910939983143180e-01;nan;nan;2.019735302744424514792553893017e-03;nan;1.000000000000000000000000000000e+00;nan;9.725205120241711556974828489786e-04;5.766542283729354956278712052153e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.901308520238163657367636005802e-01;1.098691479761834677297827056464e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.198000000000000000000000000000e+03;5.874804689395438117571757175028e+02;7.857286501806917122792128793662e-01;nan;1.751488292773246691069743974367e-01;1.751488292773195065699098904588e-01;nan;nan;2.604269096199082755838105640578e-03;nan;1.000000000000000000000000000000e+00;nan;1.023124420831897580033698069713e-03;5.968482478227953968996644107392e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;9.126536527029985856884763961716e-01;8.734634729700094246673813813686e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.298000000000000000000000000000e+03;6.083400527162989419593941420317e+02;5.933733081807678333419175942254e-01;nan;1.289578594144239476193547488947e-01;1.289578594144290546452680246148e-01;nan;nan;3.627940208832698167074060080495e-03;nan;1.000000000000000000000000000000e+00;nan;1.076361441798541832004509899434e-03;6.180921959625097272805760439951e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;9.357549959944955197954641334945e-01;6.424500400550482714923106186689e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.398000000000000000000000000000e+03;6.302850417888897709417506121099e+02;3.850177685452250142539298849442e-01;nan;8.158038327506128561950049515872e-02;8.158038327506543507805503168129e-02;nan;nan;5.882162737358307032231596878091e-03;nan;1.000000000000000000000000000000e+00;nan;1.132368585678784249706763098686e-03;6.404406829046622284806744573871e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;9.594497429077696315502521429153e-01;4.055025709223089580568455403409e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.498000000000000000000000000000e+03;6.533719139514369089738465845585e+02;1.596755842485166054789402778624e-01;nan;3.298592310250614278999137241044e-02;3.298592310250807180249665861993e-02;nan;nan;1.492137947095159566934796657733e-02;nan;1.000000000000000000000000000000e+00;nan;1.191289992409008810167470038266e-03;6.639511597761263317352131707594e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;9.837531361866532764182124992658e-01;1.624686381334728216274676526609e-02;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
6.598000000000000000000000000000e+03;6.860281888333961433090735226870e+02;nan;2.648327045726197592756534504588e+00;nan;nan;3.763553596035764670091339212377e-01;3.763553596035787429663344028086e-01;nan;1.920295024311353525997558833183e-03;nan;1.000000000000000000000000000000e+00;2.542784624328602461479365004493e-03;6.972055895864293972863379167393e+00;7.512652925583137575316072798159e-01;2.487347074416859094014853326371e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;nan;nan
6.698000000000000000000000000000e+03;7.392452573474835162414819933474e+02;nan;2.237642657032505422165513664368e+00;nan;nan;3.022347761676910660177952649974e-01;3.022347761676906219285854149348e-01;nan;2.515906024702862196773534009253e-03;nan;1.000000000000000000000000000000e+00;2.814849320980100481903729559008e-03;7.513947570453852975447261997033e+00;6.029487637469119754030089097796e-01;3.970512362530877470412349339313e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;nan;nan
6.798000000000000000000000000000e+03;7.981562882173006983066443353891e+02;nan;1.746831103623283310000147139363e+00;nan;nan;2.242496791373099207511643271573e-01;2.242496791373110032186133366849e-01;nan;3.567629996004245771651364194099e-03;nan;1.000000000000000000000000000000e+00;3.116023521619813631960971278545e-03;8.113777599909621329743458773009e+00;4.468992785108507059810278860823e-01;5.531007214891491274855184201442e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;nan;nan
6.898000000000000000000000000000e+03;8.633705064302995424441178329289e+02;nan;1.165432519870510885695580327592e+00;nan;nan;1.421985797406278562160508727175e-01;1.421985797406293827727097323077e-01;nan;5.919556443783473807795925125674e-03;nan;1.000000000000000000000000000000e+00;3.449421791397147291774460953206e-03;8.777742936510765758839625050314e+00;2.827136544432547471394912008691e-01;7.172863455567447532601477178105e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;nan;nan
6.998000000000000000000000000000e+03;9.355623209077439241809770464897e+02;nan;4.817695211353265616338603649638e-01;nan;nan;5.586948394452377619767702299214e-02;5.586948394452390803666119722948e-02;nan;1.585194484156620189918562857656e-02;nan;1.000000000000000000000000000000e+00;3.818491937692479031712933235099e-03;9.512703462043011981563722656574e+00;1.099676879334168799751125789044e-01;8.900323120665829534914337273221e-01;0.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00;nan;nan
